"","Rank","Team","1999","Last 3","Last 1","Home","Away","1998"
"92",2000,"Ohio","0.606","0.667","0","0.846","0.450","0.630"
"93",2000,"S Car State","0.606","1","1","0.667","0.571","0.571"
"94",2000,"Detroit","0.6","0.667","0","1","0.294","0.800"
"95",2000,"Austin Peay","0.6","0.667","0","0.727","0.500","0.423"
"96",2000,"Richmond","0.6","0.667","0","0.6","0.600","0.556"
"97",2000,"Santa Clara","0.6","0.667","0","0.714","0.500","0.483"
"98",2000,"NC State","0.6","0.667","1","0.8","0.200","0.576"
"99",2000,"Evansville","0.6","0","0","0.8","0.400","0.677"
"100",2000,"Missouri","0.6","0.333","0","0.647","0.539","0.690"
"101",2000,"Saint Louis","0.594","1","1","0.813","0.375","0.484"
"102",2000,"Troy","0.593","0.333","0","0.833","0.400","0.250"
"103",2000,"Akron","0.593","0","0","0.769","0.429","0.654"
"104",2000,"F Dickinson","0.593","0.667","0","0.75","0.467","0.407"
"105",2000,"Southern","0.593","0.667","0","0.8","0.471","0.731"
"106",2000,"Valparaiso","0.586","1","1","0.889","0.450","0.700"
"107",2000,"S Mississippi","0.586","0.333","0","0.692","0.500","0.467"
"108",2000,"Arizona St","0.586","0.667","0","0.813","0.308","0.429"
"109",2000,"Hampton","0.586","0.667","0","0.583","0.588","0.296"
"110",2000,"Niagara","0.586","0.667","0","0.833","0.412","0.586"
"111",2000,"Colorado St","0.586","0.333","0","0.75","0.471","0.607"
"112",2000,"Rob Morris","0.586","0.667","0","0.727","0.500","0.539"
"113",2000,"Hawaii","0.586","0.333","0","0.79","0.200","0.231"
"114",2000,"Wyoming","0.586","0.333","0","0.923","0.313","0.667"
"115",2000,"NC-Wilmgton","0.586","1","1","0.917","0.353","0.393"
"116",2000,"Georgia St","0.586","0.667","0","0.571","0.600","0.552"
"117",2000,"Alab A&M","0.583","1","1","0.818","0.385","0.320"
"118",2000,"Toledo","0.581","0.667","0","0.727","0.500","0.654"
"119",2000,"N Carolina","0.581","0.333","0","0.643","0.529","0.706"
"120",2000,"Wisconsin","0.581","0.667","0","0.786","0.412","0.688"
"121",2000,"Arkansas","0.576","1","1","0.688","0.471","0.677"
